"English","Logical","Quant","Domain","ComputerProgramming","ElectronicsAndSemicon","ComputerScience","MechanicalEngg","ElectricalEngg","TelecomEngg","CivilEngg","conscientiousness","agreeableness","extraversion","nueroticism","openess_to_experience","Salary"
"405","620","620","0.376059586651545","395","300","-1","-1","-1","-1","-1","1.1336","1.0449","0.4711","-0.4879","0.2889","510000"
"430","595","545","0.977066467141653","-1","-1","-1","561","-1","-1","-1","0.8463","0.2124","0.4711","-0.3612","-0.0943","185000"
"440","570","530","0.819416529835888","505","-1","-1","-1","-1","-1","-1","0.0464","0.6178","-0.3803","-1.1128","0.1864","490000"
"555","545","590","0.649389714846691","655","356","-1","-1","-1","-1","-1","-0.159","0.5454","0.4711","-1.1218","-0.6692","300000"
"475","585","515","0.229481754911755","-1","266","-1","-1","-1","-1","-1","0.51","0.8128","-1.0697","-0.4371","0.1864","410000"
"375","435","495","0.276047228046856","345","-1","-1","-1","-1","-1","-1","-0.2628","0.0328","-0.2714","0.2973","-1.0774","225000"
"535","375","375","0.279258511565122","415","-1","-1","-1","-1","292","-1","1.4208","0.8784","-0.2974","0.7798","0.6721","100000"
"305","515","495","0.714529363243447","-1","-1","-1","435","-1","-1","-1","0.9737","0.2668","0.5994","0.6498","-0.9194","330000"
"570","495","525","0.0531603052826837","475","196","-1","-1","-1","-1","-1","0.5591","-0.1206","0.01","-1.6289","-1.6273","300000"
"510","655","665","-1.0","505","-1","315","-1","-1","-1","-1","0.8463","0.8784","0.7785","-1.2486","-0.4776","325000"
"650","580","635","0.976292560913216","395","484","-1","-1","-1","313","-1","-0.4463","0.2124","0.7785","1.0333","-0.8608","310000"
"510","555","530","-1.0","-1","-1","-1","-1","-1","-1","-1","0.2718","0.2124","0.01","0.2727","-0.0943","120000"
"590","555","590","0.990008756723898","655","-1","-1","-1","-1","-1","-1","-1.4517","-1.1196","0.6248","1.794","-0.0943","525000"
"630","680","560","0.486747008438193","465","-1","376","-1","-1","-1","-1","0.99","0.8784","1.0859","-0.7415","1.0554","230000"
"510","560","485","0.837620725714257","335","-1","-1","-1","500","-1","-1","-1.0208","-0.7866","0.01","1.6672","-1.4356","300000"
"335","505","630","0.622642915849938","555","-1","407","-1","-1","-1","-1","1.4208","-0.2871","0.1637","-2.2627","0.6721","305000"
"520","350","325","0.459015840492937","-1","-1","-1","376","-1","-1","-1","0.8463","0.0459","-1.9881","0.7798","1.6302","205000"
"455","535","445","0.635978756456794","445","-1","-1","-1","-1","-1","-1","-0.1082","0.9688","0.5269","-0.2902","0.3444","320000"
"565","675","725","0.910770164246022","405","433","-1","-1","-1","-1","-1","-0.5719","0.6568","0.8171","-0.8778","0.3444","510000"
"525","360","370","0.298769128563994","-1","-1","-1","-1","356","-1","-1","-0.0154","1.0449","-0.1437","-0.6147","1.4386","205000"
"420","615","465","0.881620069530177","425","420","-1","-1","-1","-1","-1","-0.5899","-0.2871","0.01","0.1459","0.0973","140000"
"765","605","665","0.755375120895548","-1","-1","-1","446","-1","-1","-1","1.5644","0.7119","1.2396","-2.3895","1.247","360000"
"625","545","605","0.0587928000083534","445","200","-1","-1","-1","420","-1","0.2009","0.6568","-0.7794","-0.0552","0.9763","375000"
"305","415","285","0.245455659999829","335","-1","-1","-1","-1","-1","-1","0.51","0.4488","0.065","-1.1911","0.1187","180000"
"325","305","430","0.864685413370085","525","-1","-1","-1","-1","-1","-1","0.4155","0.2124","0.4711","-0.7415","0.6721","195000"
"415","635","455","0.793580614548506","495","-1","-1","-1","-1","-1","-1","-0.7264","-0.4353","-1.2148","0.1798","-0.643","310000"
"465","375","510","0.207392169717661","395","260","-1","-1","-1","-1","-1","0.2718","0.8784","0.7785","-0.2344","0.0973","325000"
"510","655","605","0.488347976782714","405","-1","-1","-1","-1","-1","-1","1.8517","1.3779","1.0859","-2.136","1.6302","275000"
"355","455","495","0.376059586651545","-1","300","-1","-1","-1","-1","-1","-1.6538","-1.6833","-1.2148","1.3549","0.0284","375000"
"495","555","425","0.793580614548506","495","-1","-1","-1","-1","-1","-1","0.8192","0.8128","0.5269","-1.4653","0.1864","515000"
"445","505","525","0.563267823666597","425","-1","-1","-1","-1","-1","-1","0.3555","-0.5913","-0.6343","-0.9953","0.0284","380000"
"655","425","555","0.635978756456794","445","-1","-1","-1","-1","-1","-1","-1.2287","-0.2793","-0.4891","-0.08457","-0.1295","350000"
"315","480","295","0.144789889482462","365","-1","284","-1","-1","-1","-1","-0.159","-1.2861","-0.9122","-2.0092","-1.244","265000"
"535","410","370","0.338786347219528","375","292","-1","-1","313","-1","-1","-2.8879","-3.9501","-2.7565","-1.2486","-5.6512","325000"
"580","580","560","0.229481754911755","425","266","-1","-1","-1","286","-1","-1.0355","0.6568","0.8171","0.8848","0.4234","380000"
"510","460","575","0.667326452482833","454","-1","-1","-1","-1","-1","-1","-2.457","-1.2861","-1.6807","0.653","-1.244","340000"
"585","655","625","0.824666400671332","-1","400","-1","-1","-1","-1","-1","0.0464","0.8128","0.5269","-0.0552","-0.4455","280000"
"325","555","705","0.635978756456794","445","-1","-1","-1","-1","-1","-1","-0.159","0.5454","0.9322","0.5262","-1.0524","410000"
"580","565","545","0.423951396376433","325","-1","315","-1","388","-1","-1","0.1282","0.3789","1.3933","-0.7415","0.8637","300000"
"585","655","735","0.538386892985096","455","333","-1","-1","-1","-1","-1","-0.880999999999999","1.1248","-2.9565","-0.78967","-1.2354","395000"
"485","404","505","0.824666400671332","355","400","-1","-1","-1","-1","-1","-0.2628","-1.0593","-0.0537","-0.5253","0.3444","90000"
"525","475","505","0.304510913720196","-1","-1","-1","340","-1","-1","-1","-0.880999999999999","-0.6693","-0.7068","0.0622299999999999","-0.1295","300000"
"445","605","525","0.298769128563994","315","-1","-1","-1","356","-1","-1","0.7027","-0.2871","-0.2974","-0.6147","-1.8189","160000"
"404","464","425","0.704090412131314","465","-1","-1","-1","-1","-1","-1","-0.4173","0.6178","-0.4891","0.6498","-0.4455","145000"
"455","370","485","0.622642915849938","395","-1","407","-1","-1","-1","-1","0.1282","-0.1206","-1.0659","1.794","0.2889","150000"
"405","545","535","0.953899775079926","495","-1","530","-1","-1","-1","-1","0.7027","-1.2861","-0.9122","-0.7415","-0.8608","145000"
"370","360","270","0.649389714846691","-1","356","-1","-1","-1","-1","-1","-0.7335","-2.1186","-1.9881","-0.4879","-5.0763","180000"
"545","525","715","-1.0","-1","-1","-1","-1","-1","-1","-1","-1.3447","-1.0593","0.672","1.0024","-1.7093","730000"
"500","460","415","0.193768441980019","395","-1","-1","-1","324","-1","-1","1.1336","0.7119","0.1637","-0.4879","-0.4776","105000"
"510","525","720","0.938399136791175","345","-1","-1","-1","553","-1","-1","-0.7335","-1.4526","-0.2974","-0.4879","-0.8608","305000"
"730","520","590","0.538386892985096","375","333","-1","-1","-1","-1","-1","1.1336","1.3779","1.2396","1.1601","1.0554","325000"
"560","545","595","0.819416529835888","505","-1","-1","-1","-1","-1","-1","-0.0154","0.3789","0.4711","-0.1076","0.2889","180000"
"310","535","470","-1.0","-1","-1","-1","-1","-1","-1","-1","0.4034","0.4934","-0.6339","-1.3255","0.7631","160000"
"545","510","485","0.993917312137124","-1","-1","-1","606","-1","-1","-1","-0.5899","1.5444","-0.2974","-0.4879","0.6721","210000"
"545","545","595","0.356536487724475","345","-1","346","-1","-1","-1","-1","-0.7335","0.0459","-0.1437","-0.1076","0.4805","275000"
"425","485","405","0.735795709224656","475","-1","-1","-1","-1","-1","-1","0.9737","1.1248","0.2366","0.0623","-0.0506","150000"
"535","540","570","0.911395278391328","395","-1","500","-1","-1","-1","-1","1.2772","0.2124","0.6248","-1.3753","0.4805","210000"
"395","425","460","0.783303536670298","525","388","-1","-1","-1","-1","-1","1.4208","1.2114","1.7007","-0.7415","0.4805","180000"
"595","625","560","0.338786347219528","405","292","-1","-1","-1","-1","-1","-0.3027","0.7119","1.3933","-2.3895","0.6721","325000"
"515","635","725","0.694479327708463","-1","366","-1","-1","-1","260","-1","0.8578","1.7488","0.0914","-1.3184","0.5024","360000"
"520","595","515","0.842248322257836","605","-1","469","-1","-1","-1","-1","-0.8772","-0.7866","-1.9881","2.6814","-0.2859","180000"
"450","495","515","0.23780283983757","375","-1","315","-1","-1","-1","-1","0.1282","-0.2871","0.3174","-1.8824","0.0973","160000"
"555","485","445","0.488347976782714","405","-1","-1","-1","-1","-1","-1","1.4374","0.9688","-0.0537","-1.11277","-0.2875","485000"
"720","510","655","0.486747008438193","525","-1","376","-1","-1","-1","-1","-0.4463","-0.6201","-0.1437","0.1459","-2.5853","350000"
"500","530","620","0.998966943874751","735","-1","-1","-1","-1","-1","-1","-0.4463","-2.7846","-1.527","0.3995","-2.0105","325000"
"645","635","695","0.930370607202691","565","-1","-1","-1","-1","-1","-1","0.3555","0.1888","-0.6343","2.2949","-0.9984","370000"
"520","535","620","0.376059586651545","-1","300","-1","-1","-1","-1","-1","-0.0154","1.0449","0.6248","-1.8824","0.8637","350000"
"545","505","595","0.864685413370085","525","-1","-1","-1","-1","-1","-1","-0.159","-1.9521","-0.7585","-0.7415","-2.2021","320000"
"325","440","380","0.493596387301038","-1","324","-1","-1","-1","286","-1","-1.1644","1.0449","0.7785","1.4136","-0.6692","225000"
"395","565","475","0.670743151433127","455","-1","-1","-1","-1","-1","-1","0.5522","0.8128","-1.0116","-1.3008","0.1864","200000"
"520","440","605","0.538386892985096","445","333","-1","-1","-1","-1","-1","-1.308","-0.6201","-1.2196","1.2869","-0.8608","180000"
"454","515","625","0.308400582860308","355","333","-1","-1","-1","-1","-1","0.0464","0.3448","-0.9245","-0.9953","0.6603","400000"
"325","495","565","0.376059586651545","-1","300","-1","-1","-1","-1","-1","0.0464","-2.1513","1.1074","0.0623","0.8183","500000"
"510","610","665","0.649389714846691","-1","356","-1","-1","-1","366","-1","-1.8825","-1.4526","-1.9881","1.5404","-1.244","325000"
"555","495","810","0.843123726665742","515","-1","-1","-1","-1","-1","-1","0.3941","0.8128","0.2366","-1.3184","0.3444","260000"
"500","555","605","0.911395278391328","465","-1","500","-1","-1","-1","-1","1.4208","1.2114","0.9322","-0.6147","1.0554","205000"
"525","605","605","0.600057182338341","435","-1","-1","-1","-1","-1","-1","0.6646","0.5008","0.8171","-0.7603","0.5024","760000"
"435","335","345","-1.0","345","-1","-1","-1","-1","-1","-1","0.2009","0.5008","0.0914","0.5323","0.1864","180000"
"580","645","635","0.997642771699029","525","-1","-1","-1","-1","548","-1","0.8463","0.7119","1.8543","-1.1218","0.2889","310000"
"325","415","470","0.376059586651545","-1","300","-1","-1","-1","-1","-1","0.4285","0.1125","0.7785","-0.3612","0.166999999999999","150000"
"455","385","355","0.190153405601018","315","-1","-1","-1","-1","-1","-1","0.8192","0.3448","0.5269","0.6498","0.6603","180000"
"545","520","645","0.997298967866528","495","548","-1","-1","-1","-1","-1","0.5591","0.8784","0.6248","0.653","1.0554","195000"
"555","475","615","0.916869961103619","555","-1","-1","-1","-1","-1","-1","1.2828","1.1248","1.8331","-0.1727","1.6082","370000"
"325","485","575","0.911395278391328","465","-1","500","-1","-1","-1","-1","0.1282","1.2114","2.008","0.2727","0.6721","240000"
"535","485","595","0.493596387301038","585","324","-1","-1","-1","-1","-1","0.2718","1.2114","0.4711","0.1459","1.0554","335000"
"735","555","535","0.328746378624932","-1","-1","-1","346","-1","-1","-1","-0.4463","-0.9531","0.1637","0.0192","-2.0105","110000"
"450","560","470","0.735795709224656","475","-1","-1","-1","-1","-1","-1","0.5591","-0.6201","-0.4511","-0.4879","0.2889","150000"
"420","350","295","0.338786347219528","295","292","-1","-1","-1","-1","-1","1.8517","0.3789","-0.7585","-0.6147","0.6721","200000"
"425","620","665","0.995464718630865","685","-1","-1","-1","-1","-1","-1","1.1336","0.0459","1.2396","-0.4879","-0.0943","480000"
"595","615","794","0.979521744319216","625","-1","-1","-1","-1","-1","-1","-0.880999999999999","-0.0842","-0.4891","-0.0552","-0.2875","820000"
"430","570","465","0.744758354008939","555","-1","438","-1","-1","-1","-1","0.1282","0.7119","0.01","-0.3612","-1.244","210000"
"395","405","515","0.700826161753383","464","-1","-1","-1","-1","-1","-1","0.0464","1.2808","0.9623","1.8249","0.3444","135000"
"404","375","395","0.488347976782714","405","-1","-1","-1","-1","-1","-1","1.4374","-1.2153","-0.6343","-0.2902","-2.0253","225000"
"590","440","620","0.622642915849938","555","-1","407","-1","-1","-1","-1","0.1282","1.3779","-2.1418","-0.995","0.6721","360000"
"580","435","385","0.538386892985096","-1","333","-1","-1","-1","-1","-1","-2.7443","-1.6191","-1.0659","0.1459","-2.2021","95000"
"355","395","255","-1.0","-1","-1","-1","-1","-1","-1","-1","-1.3447","0.6178","-0.1626","1.1199","-0.9194","240000"
"580","505","440","0.144789889482462","385","-1","284","-1","-1","-1","-1","-1.7389","1.2114","-0.9122","2.0475","0.2889","200000"
"465","555","435","0.765673581234011","485","-1","-1","-1","-1","-1","-1","1.5533","0.5008","1.1074","0.62043","0.1864","460000"
"640","470","390","0.622642915849938","445","-1","407","-1","-1","-1","-1","-1.1644","0.7119","1.3933","-1.6289","1.4386","205000"
"395","470","455","0.600057182338341","435","-1","-1","-1","-1","-1","-1","1.2772","0.5454","0.1637","-0.4879","-0.4776","350000"
"520","465","720","0.758379883023504","-1","420","-1","-1","473","-1","-1","1.8517","1.2114","0.4711","-0.3612","0.8637","170000"
"445","475","485","0.563267823666597","425","-1","-1","-1","-1","-1","-1","0.626","0.3448","-0.4891","0.3561","-1.2354","215000"
"370","305","370","0.654107474545933","125","500","-1","420","-1","-1","-1","-0.880999999999999","-2.0733","-2.4485","0.6498","-2.1833","100000"
"535","510","680","0.486747008438193","435","-1","376","-1","-1","-1","-1","0.2718","0.5454","-1.527","0.2727","0.6721","300000"
"535","370","320","0.0622212912369296","255","388","-1","-1","260","-1","-1","0.4155","0.7119","0.3174","-0.7415","0.6721","100000"
"770","460","465","0.995464718630865","685","-1","-1","-1","-1","-1","-1","0.1282","0.5454","1.2396","-0.6147","0.8637","300000"
"545","605","765","0.985461394326131","495","500","-1","-1","-1","366","-1","0.4155","-0.2871","-0.7585","-1.8824","-0.6692","500000"
"720","605","605","0.881620069530177","495","420","-1","-1","-1","-1","-1","-1.1644","-0.1206","0.4711","0.2727","-0.0943","235000"
"495","555","545","0.735795709224656","475","-1","-1","-1","-1","-1","-1","0.0464","-0.4353","0.672","0.0623","0.0284","370000"
"360","440","340","0.0422231310972419","225","-1","-1","-1","-1","-1","-1","-0.159","-0.4536","0.4711","-0.7415","-0.6692","350000"
"325","365","385","0.130441735719574","-1","-1","-1","286","-1","-1","-1","-0.5719","0.3448","-1.6502","-0.5253","-1.2354","120000"
"495","565","575","0.376059586651545","335","300","-1","-1","-1","260","-1","1.2828","1.7878","1.1437","-0.6428","0.5024","145000"
"395","585","445","0.356536487724475","455","-1","346","-1","-1","-1","-1","0.8463","0.3789","-0.2974","0.1459","-0.0943","325000"
"455","595","554","0.376059586651545","-1","300","-1","-1","-1","420","-1","-0.880999999999999","0.5008","-0.0537","0.6498","-0.5245","360000"
"450","385","485","0.486747008438193","115","-1","376","-1","-1","-1","-1","-0.5899","-0.4536","-1.9881","1.794","-0.0943","180000"
"295","215","385","0.0587928000083534","-1","200","-1","-1","-1","-1","-1","0.2009","0.5008","-1.0697","-0.5253","0.6603","110000"
"395","455","390","0.622642915849938","545","-1","407","-1","-1","-1","-1","-1.5953","-1.4526","-1.0659","0.2727","-2.3937","300000"
"505","575","475","0.694479327708463","-1","366","-1","-1","-1","-1","-1","0.51","0.3448","-1.6502","-1.5828","-0.7615","120000"
"535","560","460","0.486747008438193","415","-1","376","-1","-1","-1","-1","0.5591","0.3789","0.01","-0.995","0.0973","150000"
"435","475","475","0.985461394326131","305","500","-1","-1","-1","446","-1","-1.6924","-0.2793","-0.6343","0.3561","0.1864","180000"
"675","665","575","0.535862819499896","-1","-1","-1","393","-1","-1","-1","1.5644","1.2114","-0.6048","-0.3612","0.0973","310000"
"665","505","415","0.911395278391328","525","-1","500","-1","-1","-1","-1","0.2718","0.2124","0.3174","-2.136","-0.0943","350000"
"650","460","500","0.221058818289794","-1","-1","-1","-1","-1","-1","-1","-0.0154","1.2114","1.2396","1.0333","1.4386","180000"
"720","520","485","0.843123726665742","515","-1","-1","-1","-1","-1","-1","1.4208","1.2114","0.9322","1.794","0.2889","350000"
"490","570","665","0.996535528573975","385","-1","-1","623","-1","-1","-1","0.1282","0.5454","-0.4511","-1.6289","0.6721","325000"
"630","580","560","-1.0","465","-1","284","-1","-1","-1","-1","0.5591","0.5454","0.1637","-0.3612","1.0554","370000"
"415","400","560","0.755375120895548","175","-1","-1","446","-1","-1","-1","0.7027","-1.2861","0.4711","-0.3612","0.6721","220000"
"500","645","650","0.765673581234011","485","-1","-1","-1","-1","-1","-1","-2.4266","0.6568","0.0914","1.4724","-0.8799","420000"
"405","595","625","0.960603251997053","435","466","-1","-1","-1","-1","-1","-1.0355","0.1888","0.8171","-1.4653","0.1864","420000"
"605","520","325","0.338786347219528","455","292","-1","-1","-1","-1","-1","1.4208","1.2114","0.6248","-0.995","-0.2859","275000"
"490","555","465","0.996744486852253","615","-1","623","-1","-1","-1","-1","-0.0154","0.5454","0.3174","-1.3753","-0.2859","355000"
